hour,total_volume,total_tx_count,cex_inflow,cex_outflow,cex_tx_count,dex_inflow,dex_outflow,dex_tx_count,inst_inflow,inst_outflow,inst_tx_count
2024-01-02 17:00:00.000 UTC,43386.45981990214,65,11333.37909999,13875.495380827871,23,2119.355336047044,770.9325099843302,20,0.0,0.0,0
2024-01-02 18:00:00.000 UTC,15845.996322026283,75,6506.24812803607,2898.9923170213583,34,1629.8435831364432,499.5141640636822,18,0.0,1.25,1
2024-01-02 19:00:00.000 UTC,14266.196623171754,56,4848.122402295776,6164.091638577142,28,892.7127925701811,555.3060927316412,9,667.4595999999999,10.39317347,2
2024-01-02 20:00:00.000 UTC,13083.127589920112,61,3179.6931330312955,5096.810465099999,28,1739.3935127091993,979.9717582045544,17,0.0,0.0,0
2024-01-02 21:00:00.000 UTC,44331.88153343404,100,4282.94169662,9040.47508571,35,18712.33320520379,15706.492006807872,38,0.0,0.0,0
2024-01-02 22:00:00.000 UTC,10459.410313788978,62,2865.225631278892,1811.81880466,19,1117.833210487785,1944.058100411504,25,1030.56853416,28.381458,2
2024-01-02 23:00:00.000 UTC,12772.803738384544,52,2524.119927180658,1692.4991810112642,18,2146.660097690811,3202.734129605109,18,0.0,0.0,0
2024-01-03 00:00:00.000 UTC,15383.044319140896,71,3418.256296442745,2302.37213937,22,2440.011005804655,3384.889712200867,30,0.0,0.0,0
2024-01-03 01:00:00.000 UTC,9454.602724519871,57,4005.29633795,277.74743541,28,1365.2848546171192,206.3662198038268,14,0.0,0.0,0
2024-01-03 02:00:00.000 UTC,27167.94577316809,46,1859.974,586.54756223,8,11827.569170226552,11437.870360571318,22,0.1,0.0,1
2024-01-03 03:00:00.000 UTC,6623.329138929889,57,753.6138445940023,1031.4825562937258,15,1901.7752682648747,2121.352495905605,23,45.26062214358912,0.0,2
2024-01-03 04:00:00.000 UTC,10394.868979194023,22,3426.93730627,3111.05194443,7,3.863556979996634,370.4419531727976,4,0.0,0.0,0
2024-01-03 05:00:00.000 UTC,9554.763749045014,57,2535.8020157,3471.9343497600003,15,543.9018865523739,2380.860573372449,26,0.0,0.0,0
2024-01-03 06:00:00.000 UTC,8209.178995789105,34,2134.2554297,208.99759437,11,2581.390256714466,3392.736353262536,19,0.0,0.0,0
2024-01-03 07:00:00.000 UTC,12442.782913935269,52,1294.9293992368855,3930.63516572,19,2516.6091626819307,959.745727993498,16,0.0,0.0,0
2024-01-03 08:00:00.000 UTC,12104.784719396825,63,3129.1062310950865,3041.429317329,20,1821.458320573348,2906.7472907886117,17,0.0,5.08535621,1
2024-01-03 09:00:00.000 UTC,3505.880717141695,38,597.8,81.73935039000001,7,770.0288567893841,1070.8923223679558,12,0.0,0.0,0
2024-01-03 10:00:00.000 UTC,5342.517944856469,44,1368.0721591299998,444.89499102,11,573.4616021812249,1455.1575273626029,14,0.0,63.12795029,1
2024-01-03 11:00:00.000 UTC,8710.519860515338,69,556.82655071,1138.4448463,17,4415.603591690707,1531.8976229508555,31,0.0,0.0,0
2024-01-03 12:00:00.000 UTC,59862.181635518544,118,11444.887493530005,15583.62095987,53,18608.43558854873,13868.57328291372,47,0.0,0.0,0
2024-01-03 13:00:00.000 UTC,70526.88719542624,163,10837.65193547,12371.66489787,78,15053.91032890627,13272.117278938911,55,0.0,6.25,1
2024-01-03 14:00:00.000 UTC,29439.957516863866,96,8519.071796029999,9983.980302144291,48,3042.280176560186,2095.69081610621,22,0.0,0.0,0
2024-01-03 15:00:00.000 UTC,47818.4003799914,84,26261.93277072,23485.634377739185,37,8182.84388642758,8211.211692444105,29,0.0,0.0,0
2024-01-03 16:00:00.000 UTC,58303.81388442197,95,29633.8917471,27197.47120105592,42,8330.735277867338,7115.389275572941,32,0.0,4.39829656,1
2024-01-03 17:00:00.000 UTC,35738.54874949426,61,5358.618680324295,8371.5060324,31,844.0963374447138,1298.786069625303,12,0.0,0.0,0
2024-01-03 18:00:00.000 UTC,41079.03590067478,90,24523.872938540004,11497.01290295,51,569.1974578330456,925.0398635623357,13,0.0,997.44953539,2
2024-01-03 19:00:00.000 UTC,32965.667375826364,60,26148.509844391185,3893.6121502,34,81.98036959835521,1200.3026636427517,7,0.0,0.0,0
2024-01-03 20:00:00.000 UTC,46347.84676611491,96,6936.05101568796,32702.131207253584,48,900.624678205066,3733.328928148279,28,15909.87041,0.0,1
2024-01-03 21:00:00.000 UTC,14590.431287371286,76,6874.998749979999,5473.68977878,42,721.3158558684397,1808.5740438856808,22,0.0,13.12591236,1
2024-01-03 22:00:00.000 UTC,13439.69003794138,55,4130.102842990001,2495.93530519,23,2317.9681846594003,1890.645037414492,15,0.0,0.0,0
2024-01-03 23:00:00.000 UTC,11127.460535240158,48,4156.706260999999,3605.77494707,22,804.426949726435,1596.2065924928788,14,0.0,1.47925,1
2024-01-04 00:00:00.000 UTC,69763.69127204511,73,29152.822436453665,9548.244993349635,32,2128.35746898992,3184.175794709699,25,0.0,0.0,0
2024-01-04 01:00:00.000 UTC,42778.73390688371,72,6108.27927402,32599.75817616352,41,2487.535302523871,678.817815392445,19,0.0,0.0,0
2024-01-04 02:00:00.000 UTC,26456.48358576577,52,4723.567296275155,8267.307721474464,19,7187.043798212331,7539.529139973524,22,0.0,0.0,0
2024-01-04 03:00:00.000 UTC,6305.437069400549,56,2343.67773063,1962.40937058,17,666.159975619725,795.2188340124436,20,0.0,0.0,0
2024-01-04 04:00:00.000 UTC,10979.253699357656,35,3924.501,4292.687739799373,12,933.6238992085326,103.23753374324497,10,0.0,0.0,0
2024-01-04 05:00:00.000 UTC,3925.245676586136,40,1715.2836395929066,267.55150324,14,704.7413865045733,1071.7568339882412,16,0.0,0.0,0
2024-01-04 06:00:00.000 UTC,11469.47937349102,40,2231.1563423,806.0726999999999,5,890.9741092006589,333.3386941955145,15,0.0,0.0,0
2024-01-04 07:00:00.000 UTC,5284.967741319988,32,1340.88256,1925.3341409695531,14,634.6320739677651,498.3514405905156,8,0.0,0.0,0
2024-01-04 08:00:00.000 UTC,8514.052322051017,55,1911.6130556006449,1485.140974,21,1449.3502924547695,2151.3095017649703,18,0.0,0.0,0
2024-01-04 09:00:00.000 UTC,3553.5595253421507,50,830.9460931423662,1059.6892183999998,16,1000.8824074136214,601.3706863437948,17,0.0,0.0,0
2024-01-04 10:00:00.000 UTC,7220.914578191254,44,223.67566788210627,2486.42072779,8,1375.050307586397,1017.61657298385,17,603.3709,0.0,1
2024-01-04 11:00:00.000 UTC,3151.0377465314587,51,314.36706001474766,330.23290141000007,17,427.0786664773508,715.1157179823468,16,0.0,0.0,0
2024-01-04 12:00:00.000 UTC,21211.25945738659,43,3017.61106137,3968.34925945,18,1410.20681587733,2689.188651530806,13,0.0,0.0,0
2024-01-04 13:00:00.000 UTC,22173.661589736806,44,869.9430624199999,132.14026874690217,11,1613.6287652525991,272.1442029395729,19,0.0,0.0,0
2024-01-04 14:00:00.000 UTC,4750.826013088776,44,569.7840801,1739.3883929700005,22,1742.9223699485856,364.5205422193729,14,0.0,0.0,0
2024-01-04 15:00:00.000 UTC,19814.82402196079,54,1272.752806,14312.34838742,22,1032.080862609852,2155.276982400059,20,13376.8520694,3.1979,2
2024-01-04 16:00:00.000 UTC,19804.496987616498,54,1636.9190867148789,2786.2878529650816,26,1416.9843655420082,1622.134654395381,12,0.0,0.0,0
2024-01-04 17:00:00.000 UTC,6561.669388607444,48,2088.59552788,2363.06311064,20,2128.970940106049,717.8480792868862,15,1.25,18.75443992,3
2024-01-04 18:00:00.000 UTC,3810.287013805586,55,308.44946901,440.7433171800001,23,282.7626894124228,428.40895876366096,13,0.0,0.0,0
2024-01-04 19:00:00.000 UTC,4510.249873342012,44,2340.953907881431,545.60486213,16,530.4410121695615,160.9758232059644,10,0.0,0.0,0
2024-01-04 20:00:00.000 UTC,61776.55660002479,43,24421.010634673665,9864.663887677698,16,797.8677036952389,1461.6135413486245,12,1202.08543924,0.0,1
2024-01-04 21:00:00.000 UTC,5666.442116867536,47,107.21793243,535.28644735,14,2001.9893654757768,981.1885782399776,14,0.0,0.0,0
2024-01-04 22:00:00.000 UTC,4889.25612341432,38,777.749151038217,565.2104033142887,14,1183.2856263406916,819.2514109842126,11,0.0,0.0,0
2024-01-04 23:00:00.000 UTC,11777.940834039158,33,10.134360283955823,990.7561594811492,7,4043.62445853307,3882.421438862786,15,0.0,0.0,0
2024-01-05 00:00:00.000 UTC,36843.86357074289,116,5647.453149730352,12765.890964309998,30,4472.169270121215,8836.987587818972,65,0.0,0.0,0
