hour,total_volume,total_tx_count,cex_inflow,cex_outflow,cex_tx_count,dex_inflow,dex_outflow,dex_tx_count,inst_inflow,inst_outflow,inst_tx_count
2024-01-04 11:00:00.000 UTC,4934878.151888221,128,565650.2013325,608367.26749021,27,139213.76919836647,25847.445072443355,40,0.0,0.0,0
2024-01-04 12:00:00.000 UTC,2251873.239900791,83,1138081.4356641637,516346.20265476,38,26051.35518032969,15314.019272457052,12,0.0,0.0,0
2024-01-04 13:00:00.000 UTC,3834506.227340371,64,3314518.118157421,2741735.9732243805,35,22909.281534509377,29120.80447595938,12,0.0,0.0,0
2024-01-04 14:00:00.000 UTC,1220693.4174722838,68,371202.43606233,498394.91394700005,27,42586.98613226261,20598.402224887963,21,0.0,0.0,0
2024-01-04 15:00:00.000 UTC,1538803.622719118,50,687233.1242840099,228559.4084572,19,18751.950715800776,56330.08642178696,6,0.0,0.0,0
2024-01-04 16:00:00.000 UTC,1501436.5396425598,51,417728.5207436,293326.47099932004,21,21167.96234999585,8695.42825417601,9,0.0,0.0,0
2024-01-04 17:00:00.000 UTC,1374876.2477954954,48,997457.12141536,289177.00847329,35,3994.910526202545,2145.5370824699726,5,0.0,0.0,0
2024-01-04 18:00:00.000 UTC,198260.6623482681,15,83793.54962840001,48929.93507593,8,102.2732787280878,0.0,1,0.0,0.0,0
2024-01-04 19:00:00.000 UTC,388931.66973148414,20,60928.617716,291506.45116044,9,4909.841333978339,3992.582698407993,7,0.0,0.0,0
2024-01-04 20:00:00.000 UTC,1234609.9220558023,32,791045.16053487,323349.9534316781,17,32.40668168003048,2071.4860959667185,3,0.0,0.0,0
2024-01-04 21:00:00.000 UTC,236886.69850175927,20,87374.0467,114476.450860772,10,5110.088503314932,4731.232765043812,2,0.0,0.0,0
2024-01-04 22:00:00.000 UTC,516324.3761916342,29,333041.61662344,130465.92589943,11,3134.8706621082106,1477.9729643018868,5,0.0,0.0,0
2024-01-04 23:00:00.000 UTC,461108.7589716196,26,90159.31,299050.7940548227,11,7479.7450108549,6558.407731922018,6,0.0,0.0,0
2024-01-05 00:00:00.000 UTC,1958636.1813134283,78,149738.77376347265,967703.0247776748,23,9422.404034962316,127795.20326234182,34,0.0,0.0,0
2024-01-05 01:00:00.000 UTC,4408838.756844216,145,354707.1524697294,1611254.7711431098,39,541899.4229789289,581724.856591087,68,0.0,0.0,0
2024-01-05 02:00:00.000 UTC,2159858.092227785,57,589748.435548012,729494.6608211901,30,83236.76273168456,80239.55459759722,11,0.0,0.0,0
2024-01-05 03:00:00.000 UTC,2204503.063238646,64,176169.032842767,881683.5010094398,30,268302.8355682275,237878.31962315092,20,0.0,0.0,0
2024-01-05 04:00:00.000 UTC,691226.2453535167,33,177259.56177801,456223.00595974,18,28070.22658862822,2694.3078741895124,11,0.0,0.0,0
2024-01-05 05:00:00.000 UTC,176188.45582994493,21,30231.470763633515,112620.67683131,8,673.056882992533,26556.66402474181,11,0.0,0.0,0
2024-01-05 06:00:00.000 UTC,337860.15956363553,47,40250.963996210005,210483.17588396,16,24523.69575759799,23889.97027518142,15,0.0,0.0,0
2024-01-05 07:00:00.000 UTC,1000706.131842098,43,81218.15885426317,129405.73481848,15,10431.06357575926,9624.916308179503,5,0.0,0.0,0
2024-01-05 08:00:00.000 UTC,1247693.557347392,65,406823.6835920399,559469.7155551696,27,7547.050825202938,48182.93509161023,17,0.0,0.0,0
2024-01-05 09:00:00.000 UTC,1278440.8849092294,70,398495.68179963954,598093.2180609,29,37223.742992724576,92836.27391779992,25,0.0,0.0,0
2024-01-05 10:00:00.000 UTC,924883.7471980696,68,194362.042199,219157.22399227,20,79311.06236027049,876.5678283422325,22,0.0,0.0,0
2024-01-05 11:00:00.000 UTC,917899.425241398,51,299896.72,170920.33691125002,22,603.2366328506727,57148.33242618151,8,0.0,0.0,0
2024-01-05 12:00:00.000 UTC,2259789.7766981577,60,670933.9746207801,969368.7544119832,31,11139.422117320695,24101.75950534502,8,0.0,0.0,0
2024-01-05 13:00:00.000 UTC,1822039.868517172,49,537577.2963956117,685726.4144049501,27,1845.6141455605684,938.9070117318478,3,0.0,0.0,0
2024-01-05 14:00:00.000 UTC,1472625.4554622094,50,292020.63941246615,738063.2346222099,27,170661.92714253548,132535.04313658594,12,0.0,0.0,0
2024-01-05 15:00:00.000 UTC,1538218.7647119034,31,157948.72328249997,48995.69103793748,15,0.0,10653.557217005024,1,0.0,0.0,0
2024-01-05 16:00:00.000 UTC,859121.2543427161,43,115527.13,94553.97594102,15,44483.59706008885,10546.525924671389,8,0.0,0.0,0
2024-01-05 17:00:00.000 UTC,613902.6816353071,48,308039.20478391496,286443.6469867669,18,78821.27301128596,16969.621718418595,23,0.0,0.0,0
2024-01-05 18:00:00.000 UTC,355106.54433802346,35,131939.66959269,110588.76674717,15,351.1277855002912,47382.07444773017,13,0.0,0.0,0
