datetime_utc,open,high,low,close,volume,trade_count
2024-01-01 00:00:00+00:00,2281.87,2297.18,2281.27,2295.51,10771.9183,24867
2024-01-01 01:00:00+00:00,2295.52,2306.6,2292.9,2303.72,8413.426,20299
2024-01-01 02:00:00+00:00,2303.72,2304.72,2291.2,2293.02,5808.2533,16125
2024-01-01 03:00:00+00:00,2293.03,2294.5,2271.0,2273.81,10745.736,25873
2024-01-01 04:00:00+00:00,2273.8,2279.86,2265.24,2279.55,9681.5762,26019
2024-01-01 05:00:00+00:00,2279.54,2283.36,2272.62,2275.89,6705.1165,18317
2024-01-01 06:00:00+00:00,2275.89,2283.31,2274.16,2281.9,6056.6319,15739
2024-01-01 07:00:00+00:00,2281.9,2287.88,2281.51,2284.67,5664.1887,15377
2024-01-01 08:00:00+00:00,2284.68,2287.38,2280.0,2287.01,5571.1935,15895
2024-01-01 09:00:00+00:00,2287.01,2300.0,2287.0,2299.8,8083.262,22171
2024-01-01 10:00:00+00:00,2299.8,2303.0,2297.4,2302.04,8188.7741,19031
2024-01-01 11:00:00+00:00,2302.04,2305.05,2299.0,2304.47,6050.8796,16550
2024-01-01 12:00:00+00:00,2304.47,2307.24,2299.04,2299.43,7257.2379,18997
2024-01-01 13:00:00+00:00,2299.42,2308.2,2298.07,2304.16,5288.8224,17034
2024-01-01 14:00:00+00:00,2304.16,2305.11,2294.84,2300.99,7316.2575,21564
2024-01-01 15:00:00+00:00,2300.99,2318.34,2299.2,2314.7,12303.5344,29378
2024-01-01 16:00:00+00:00,2314.69,2319.55,2306.53,2309.89,11755.1864,28181
2024-01-01 17:00:00+00:00,2309.89,2317.09,2306.48,2313.76,8560.8241,20113
2024-01-01 18:00:00+00:00,2313.77,2331.77,2313.76,2326.9,15349.3543,34794
2024-01-01 19:00:00+00:00,2326.9,2340.98,2322.0,2337.26,11136.8878,28688
2024-01-01 20:00:00+00:00,2337.27,2348.78,2335.25,2340.98,17493.0377,33627
2024-01-01 21:00:00+00:00,2340.98,2346.55,2332.2,2337.83,10238.9674,21162
2024-01-01 22:00:00+00:00,2337.83,2339.1,2323.66,2334.21,6444.2583,17545
2024-01-01 23:00:00+00:00,2334.22,2352.37,2334.17,2352.04,11817.3671,29324
2024-01-02 00:00:00+00:00,2352.05,2391.43,2346.95,2387.58,40687.4646,87296
2024-01-02 01:00:00+00:00,2387.59,2397.56,2370.38,2378.08,29424.4237,60378
2024-01-02 02:00:00+00:00,2378.09,2382.96,2373.65,2382.95,13292.5147,27684
2024-01-02 03:00:00+00:00,2382.96,2388.61,2371.47,2386.43,16262.0974,34356
2024-01-02 04:00:00+00:00,2386.42,2390.44,2378.58,2387.66,12124.3336,27941
2024-01-02 05:00:00+00:00,2387.66,2392.4,2377.18,2377.48,14852.3142,27168
2024-01-02 06:00:00+00:00,2377.47,2383.68,2373.86,2373.86,10223.5551,23255
2024-01-02 07:00:00+00:00,2373.86,2388.93,2373.69,2385.84,13341.4557,30222
2024-01-02 08:00:00+00:00,2385.84,2431.3,2380.09,2426.49,48568.8207,91595
2024-01-02 09:00:00+00:00,2426.49,2428.43,2411.74,2413.77,21469.8389,46737
2024-01-02 10:00:00+00:00,2413.77,2416.4,2392.85,2398.14,19010.6342,43307
2024-01-02 11:00:00+00:00,2398.15,2402.91,2380.36,2391.24,17120.8522,41380
2024-01-02 12:00:00+00:00,2391.24,2404.68,2382.73,2386.85,15110.638,40509
2024-01-02 13:00:00+00:00,2386.85,2400.78,2382.22,2398.0,13619.2626,31818
2024-01-02 14:00:00+00:00,2398.01,2402.65,2354.92,2367.28,33817.2174,73892
2024-01-02 15:00:00+00:00,2367.27,2371.14,2352.04,2357.48,25617.6125,57598
2024-01-02 16:00:00+00:00,2357.48,2369.6,2350.19,2367.91,18916.5505,45313
2024-01-02 17:00:00+00:00,2367.92,2368.14,2350.95,2357.43,11178.9001,33708
2024-01-02 18:00:00+00:00,2357.43,2369.6,2355.54,2365.7,8386.0845,28894
2024-01-02 19:00:00+00:00,2365.7,2372.75,2354.79,2369.19,18480.2093,37253
2024-01-02 20:00:00+00:00,2369.19,2380.0,2358.32,2359.87,15536.6175,37429
2024-01-02 21:00:00+00:00,2359.86,2366.34,2341.0,2366.34,16682.1997,43601
2024-01-02 22:00:00+00:00,2366.33,2372.5,2357.53,2359.03,9548.8149,26048
2024-01-02 23:00:00+00:00,2359.02,2363.24,2351.0,2355.34,14769.2522,30953
2024-01-03 00:00:00+00:00,2355.35,2367.0,2347.4,2361.39,14703.209,36426
2024-01-03 01:00:00+00:00,2361.39,2375.0,2360.04,2373.08,10216.5552,24471
2024-01-03 02:00:00+00:00,2373.08,2384.66,2367.33,2368.75,14123.3289,29926
2024-01-03 03:00:00+00:00,2368.75,2370.31,2364.21,2368.51,7666.7494,19158
2024-01-03 04:00:00+00:00,2368.51,2373.9,2363.21,2370.5,11719.5227,20949
2024-01-03 05:00:00+00:00,2370.51,2379.61,2367.99,2376.94,9631.564,21569
2024-01-03 06:00:00+00:00,2376.94,2380.9,2373.6,2375.34,9648.9752,22671
2024-01-03 07:00:00+00:00,2375.35,2379.68,2356.99,2361.64,15554.4245,31749
2024-01-03 08:00:00+00:00,2361.65,2371.4,2361.26,2370.5,11377.5475,24202
2024-01-03 09:00:00+00:00,2370.5,2385.45,2370.29,2376.01,17937.7063,34821
2024-01-03 10:00:00+00:00,2376.02,2380.84,2360.88,2364.58,20258.2137,35556
2024-01-03 11:00:00+00:00,2364.58,2365.62,2294.01,2307.68,59133.3805,111754
2024-01-03 12:00:00+00:00,2307.99,2308.6,2100.0,2248.55,209264.8157,358762
2024-01-03 13:00:00+00:00,2248.55,2248.8,2206.96,2223.79,65271.6267,106477
2024-01-03 14:00:00+00:00,2223.79,2224.0,2191.0,2193.77,48027.5734,81939
2024-01-03 15:00:00+00:00,2193.76,2241.0,2190.0,2240.4,47153.4205,70895
2024-01-03 16:00:00+00:00,2240.39,2245.33,2222.11,2231.4,55308.6344,82123
2024-01-03 17:00:00+00:00,2231.41,2235.0,2212.0,2223.3,31364.4458,43922
2024-01-03 18:00:00+00:00,2223.3,2227.99,2188.0,2198.23,35399.3147,48113
2024-01-03 19:00:00+00:00,2198.23,2229.11,2197.26,2206.53,30235.3792,42473
2024-01-03 20:00:00+00:00,2206.54,2223.63,2205.28,2218.28,21326.7288,28197
2024-01-03 21:00:00+00:00,2218.29,2227.87,2211.93,2226.03,18373.485,26219
2024-01-03 22:00:00+00:00,2226.02,2226.45,2200.0,2205.39,20334.8895,26767
2024-01-03 23:00:00+00:00,2205.38,2210.26,2196.23,2209.72,14697.9963,21928
2024-01-04 00:00:00+00:00,2209.72,2219.92,2206.44,2210.64,13776.3421,23200
2024-01-04 01:00:00+00:00,2210.64,2214.24,2201.91,2205.92,17337.1328,25496
2024-01-04 02:00:00+00:00,2205.92,2232.89,2204.63,2231.59,13022.4081,25857
2024-01-04 03:00:00+00:00,2231.6,2239.79,2225.23,2231.08,15194.924,25649
2024-01-04 04:00:00+00:00,2231.07,2239.3,2227.8,2237.88,11737.6471,21331
2024-01-04 05:00:00+00:00,2237.89,2244.04,2232.78,2235.93,15376.1833,23430
2024-01-04 06:00:00+00:00,2235.93,2244.93,2235.0,2238.8,17678.9008,24771
2024-01-04 07:00:00+00:00,2238.79,2241.83,2220.0,2221.85,24228.6995,33151
2024-01-04 08:00:00+00:00,2221.85,2226.64,2211.13,2215.95,23815.4444,35752
2024-01-04 09:00:00+00:00,2215.96,2229.71,2214.6,2223.4,10324.9931,21905
2024-01-04 10:00:00+00:00,2223.41,2226.12,2205.0,2222.39,15301.0791,30925
2024-01-04 11:00:00+00:00,2222.38,2230.71,2215.0,2228.14,11585.5486,23550
2024-01-04 12:00:00+00:00,2228.13,2245.19,2222.7,2235.99,29830.227,38602
2024-01-04 13:00:00+00:00,2235.99,2247.36,2231.8,2238.29,15912.5495,28136
2024-01-04 14:00:00+00:00,2238.29,2274.48,2230.66,2273.25,32621.2049,58182
2024-01-04 15:00:00+00:00,2273.26,2285.99,2261.93,2276.87,35027.0629,65509
2024-01-04 16:00:00+00:00,2276.88,2280.97,2259.1,2269.58,29449.0032,49163
2024-01-04 17:00:00+00:00,2269.59,2289.26,2267.35,2274.72,29583.6827,49557
2024-01-04 18:00:00+00:00,2274.72,2279.96,2268.28,2273.76,13302.1568,25588
2024-01-04 19:00:00+00:00,2273.76,2294.08,2271.01,2274.27,19089.4206,37924
2024-01-04 20:00:00+00:00,2274.27,2294.69,2272.68,2273.4,18305.4429,34918
2024-01-04 21:00:00+00:00,2273.4,2288.46,2268.51,2273.17,15060.3368,32421
2024-01-04 22:00:00+00:00,2273.17,2286.75,2261.57,2270.0,13156.9883,28874
2024-01-04 23:00:00+00:00,2270.01,2275.76,2266.57,2267.11,8126.6765,16880
2024-01-05 00:00:00+00:00,2267.11,2274.76,2261.0,2267.62,11988.5698,24442
2024-01-05 01:00:00+00:00,2267.62,2271.12,2212.0,2237.93,36936.1632,63318
2024-01-05 02:00:00+00:00,2237.94,2251.2,2231.71,2240.4,19014.2827,33260
2024-01-05 03:00:00+00:00,2240.41,2250.47,2238.92,2242.28,8943.3291,19263
2024-01-05 04:00:00+00:00,2242.29,2247.63,2234.3,2243.85,12945.6834,24174
2024-01-05 05:00:00+00:00,2243.86,2248.0,2241.42,2246.45,9594.8614,18507
2024-01-05 06:00:00+00:00,2246.45,2257.87,2240.48,2255.34,18363.4853,29459
2024-01-05 07:00:00+00:00,2255.34,2265.72,2252.74,2252.75,17584.0775,26705
2024-01-05 08:00:00+00:00,2252.75,2259.2,2250.0,2252.24,15264.3154,22640
2024-01-05 09:00:00+00:00,2252.24,2269.0,2252.23,2264.59,26133.9653,36607
2024-01-05 10:00:00+00:00,2264.6,2265.89,2233.23,2240.31,14816.2616,31835
2024-01-05 11:00:00+00:00,2240.32,2249.77,2238.96,2241.97,13474.3408,29664
2024-01-05 12:00:00+00:00,2241.97,2253.64,2234.29,2242.03,13639.4615,31058
2024-01-05 13:00:00+00:00,2242.04,2251.9,2237.28,2247.41,17264.5888,35169
2024-01-05 14:00:00+00:00,2247.41,2252.77,2221.0,2226.79,29039.8466,58606
2024-01-05 15:00:00+00:00,2226.8,2242.27,2218.0,2224.99,27168.394,45329
2024-01-05 16:00:00+00:00,2225.0,2233.34,2210.01,2211.82,18457.0341,34437
2024-01-05 17:00:00+00:00,2211.82,2232.79,2206.17,2232.1,19964.2276,37104
2024-01-05 18:00:00+00:00,2232.1,2238.6,2224.2,2233.84,9113.1795,20751
2024-01-05 19:00:00+00:00,2233.85,2240.67,2229.89,2234.26,8570.5586,19472
2024-01-05 20:00:00+00:00,2234.26,2261.0,2234.25,2248.36,15134.2859,28843
2024-01-05 21:00:00+00:00,2248.36,2248.74,2234.18,2246.39,8384.8671,19615
2024-01-05 22:00:00+00:00,2246.4,2249.4,2238.22,2247.75,5201.6457,14064
2024-01-05 23:00:00+00:00,2247.76,2277.21,2247.75,2268.78,28570.5757,54641
2024-01-06 00:00:00+00:00,2268.78,2270.0,2257.87,2262.95,10606.0877,23810
2024-01-06 01:00:00+00:00,2262.94,2263.29,2253.28,2254.91,7665.4264,18509
2024-01-06 02:00:00+00:00,2254.92,2258.01,2251.0,2255.17,7072.2755,15796
2024-01-06 03:00:00+00:00,2255.18,2256.2,2250.4,2252.99,4062.399,11900
2024-01-06 04:00:00+00:00,2253.0,2255.66,2245.42,2246.79,5548.7886,16790
2024-01-06 05:00:00+00:00,2246.79,2249.72,2229.63,2235.19,14871.2131,30942
2024-01-06 06:00:00+00:00,2235.2,2235.6,2216.4,2219.34,18707.5482,33122
2024-01-06 07:00:00+00:00,2219.35,2233.13,2216.4,2233.12,11531.0763,23284
2024-01-06 08:00:00+00:00,2233.13,2238.05,2228.58,2237.54,7452.6581,19780
2024-01-06 09:00:00+00:00,2237.54,2240.0,2233.8,2234.6,7160.5431,17014
2024-01-06 10:00:00+00:00,2234.6,2239.2,2229.92,2235.94,6977.8224,20087
2024-01-06 11:00:00+00:00,2235.95,2239.13,2231.03,2238.67,6223.5521,17531
2024-01-06 12:00:00+00:00,2238.67,2241.76,2228.37,2232.2,6699.843,19186
2024-01-06 13:00:00+00:00,2232.2,2238.99,2228.4,2237.01,10627.1919,17294
2024-01-06 14:00:00+00:00,2237.0,2248.27,2236.4,2240.94,15596.2437,23314
2024-01-06 15:00:00+00:00,2240.93,2248.32,2237.79,2246.4,8155.4921,19537
2024-01-06 16:00:00+00:00,2246.41,2249.84,2243.36,2245.55,5908.42,16607
2024-01-06 17:00:00+00:00,2245.54,2252.45,2243.02,2248.67,6037.2146,16320
2024-01-06 18:00:00+00:00,2248.67,2254.77,2245.0,2246.91,5357.8165,15266
2024-01-06 19:00:00+00:00,2246.92,2247.66,2237.5,2244.63,4931.1215,15561
2024-01-06 20:00:00+00:00,2244.64,2247.5,2233.0,2241.76,6925.3863,16120
2024-01-06 21:00:00+00:00,2241.77,2242.51,2235.47,2240.15,4274.5213,13307
2024-01-06 22:00:00+00:00,2240.15,2241.01,2231.0,2237.45,4496.8548,13296
2024-01-06 23:00:00+00:00,2237.45,2240.78,2230.62,2240.78,7178.3694,16068
2024-01-07 00:00:00+00:00,2240.77,2254.0,2238.52,2249.61,8349.6894,18598
2024-01-07 01:00:00+00:00,2249.61,2254.03,2241.2,2241.2,7214.8161,15487
2024-01-07 02:00:00+00:00,2241.2,2248.78,2235.58,2240.2,6665.3952,15980
2024-01-07 03:00:00+00:00,2240.19,2246.45,2240.19,2242.2,5402.7349,14763
2024-01-07 04:00:00+00:00,2242.19,2248.76,2242.19,2248.69,5703.6005,14041
2024-01-07 05:00:00+00:00,2248.68,2250.67,2241.2,2242.99,4707.6653,13564
2024-01-07 06:00:00+00:00,2242.99,2250.9,2241.0,2249.59,5520.5631,13894
2024-01-07 07:00:00+00:00,2249.59,2251.44,2246.06,2249.15,5428.305,15992
2024-01-07 08:00:00+00:00,2249.15,2253.0,2238.73,2239.76,7777.477,22079
2024-01-07 09:00:00+00:00,2239.76,2242.2,2230.26,2233.54,8730.3643,20783
2024-01-07 10:00:00+00:00,2233.55,2239.81,2232.86,2237.4,5826.0259,14780
2024-01-07 11:00:00+00:00,2237.39,2243.03,2234.41,2237.04,6774.5061,16979
2024-01-07 12:00:00+00:00,2237.05,2241.94,2231.6,2237.84,7508.7333,18837
2024-01-07 13:00:00+00:00,2237.85,2258.01,2237.6,2252.09,16850.788,34029
2024-01-07 14:00:00+00:00,2252.1,2255.0,2243.46,2249.44,7833.5215,28660
2024-01-07 15:00:00+00:00,2249.44,2249.9,2222.46,2230.83,17307.3952,40029
2024-01-07 16:00:00+00:00,2230.83,2235.7,2221.8,2226.51,10099.5469,27075
2024-01-07 17:00:00+00:00,2226.52,2243.0,2221.0,2239.23,9388.3383,25173
2024-01-07 18:00:00+00:00,2239.23,2249.07,2236.71,2245.18,6053.6989,18078
2024-01-07 19:00:00+00:00,2245.18,2249.98,2241.73,2248.6,5084.4011,15334
2024-01-07 20:00:00+00:00,2248.6,2251.27,2239.04,2239.05,8492.141,20282
2024-01-07 21:00:00+00:00,2239.05,2244.37,2234.48,2239.76,4930.1153,17414
2024-01-07 22:00:00+00:00,2239.76,2239.76,2208.17,2216.39,19412.1331,41233
2024-01-07 23:00:00+00:00,2216.4,2224.9,2203.46,2221.42,16076.7373,33485
2024-01-08 00:00:00+00:00,2221.42,2224.41,2188.88,2194.6,23597.2688,54171
2024-01-08 01:00:00+00:00,2194.6,2209.78,2192.9,2203.97,12644.1219,32969
2024-01-08 02:00:00+00:00,2203.98,2208.0,2171.54,2183.78,25726.363,55276
2024-01-08 03:00:00+00:00,2183.79,2196.45,2166.38,2190.87,28249.0491,54949
2024-01-08 04:00:00+00:00,2190.88,2198.4,2188.0,2196.47,11224.9662,23404
2024-01-08 05:00:00+00:00,2196.48,2197.92,2188.89,2196.59,11097.3588,21815
2024-01-08 06:00:00+00:00,2196.59,2223.99,2194.67,2213.22,24182.3678,49863
